https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT
1583366400,2020-03-05 00:00:00,EOS/USDT,3.588,3.83,3.588,3.76,109097.94,29335.61
1583280000,2020-03-04 00:00:00,EOS/USDT,3.651,3.669,3.521,3.588,66410.15,18415.8
1583193600,2020-03-03 00:00:00,EOS/USDT,3.709,3.71,3.555,3.651,94925.55,26188.43
1583107200,2020-03-02 00:00:00,EOS/USDT,3.516,3.762,3.514,3.709,183726.29,49806.85
1583020800,2020-03-01 00:00:00,EOS/USDT,3.519,3.648,3.41,3.516,74364.01,21012.95
1582934400,2020-02-29 00:00:00,EOS/USDT,3.512,3.652,3.51,3.519,41934.86,11773.99
1582848000,2020-02-28 00:00:00,EOS/USDT,3.61,3.68,3.35,3.512,181717.12,51616.9
1582761600,2020-02-27 00:00:00,EOS/USDT,3.541,3.735,3.4,3.61,249025.88,69245.31
1582675200,2020-02-26 00:00:00,EOS/USDT,4.076,4.105,3.333,3.541,455659.16,122875.99
1582588800,2020-02-25 00:00:00,EOS/USDT,4.141,4.233,3.996,4.076,295581.69,72432.44
1582502400,2020-02-24 00:00:00,EOS/USDT,4.385,4.401,3.905,4.141,415577.86,100646.17
1582416000,2020-02-23 00:00:00,EOS/USDT,4.112,4.399,4.101,4.385,161740.36,37627.33
1582329600,2020-02-22 00:00:00,EOS/USDT,4.056,4.15,3.977,4.112,113050.76,27701.86
1582243200,2020-02-21 00:00:00,EOS/USDT,4.0,4.183,3.957,4.056,276508.25,67907.92
1582156800,2020-02-20 00:00:00,EOS/USDT,3.98,4.057,3.8,4.0,596129.23,150095.8
1582070400,2020-02-19 00:00:00,EOS/USDT,4.585,4.597,3.654,3.98,576745.93,142592.66
1581984000,2020-02-18 00:00:00,EOS/USDT,4.35,4.645,4.258,4.585,418869.49,92370.5
1581897600,2020-02-17 00:00:00,EOS/USDT,4.399,4.405,4.04,4.35,369019.49,87084.25
1581811200,2020-02-16 00:00:00,EOS/USDT,4.74,4.861,4.039,4.399,354401.09,80161.07
1581724800,2020-02-15 00:00:00,EOS/USDT,5.37,5.383,4.514,4.74,519690.9,108781.46
1581638400,2020-02-14 00:00:00,EOS/USDT,5.365,5.442,5.245,5.37,126963.47,23787.1
1581552000,2020-02-13 00:00:00,EOS/USDT,5.324,5.49,5.174,5.365,320401.72,60188.72
1581465600,2020-02-12 00:00:00,EOS/USDT,5.252,5.456,5.238,5.324,201399.28,37537.04
1581379200,2020-02-11 00:00:00,EOS/USDT,4.889,5.295,4.81,5.252,397847.13,79933.12
1581292800,2020-02-10 00:00:00,EOS/USDT,5.008,5.043,4.714,4.889,184280.37,37972.26
1581206400,2020-02-09 00:00:00,EOS/USDT,4.768,5.041,4.768,5.008,219066.39,44146.68
1581120000,2020-02-08 00:00:00,EOS/USDT,4.601,4.85,4.42,4.768,155609.07,33364.12
1581033600,2020-02-07 00:00:00,EOS/USDT,4.588,4.7,4.52,4.601,191122.34,41467.4
1580947200,2020-02-06 00:00:00,EOS/USDT,4.538,4.67,4.41,4.588,4229771.52,932842.82
1580860800,2020-02-05 00:00:00,EOS/USDT,4.235,4.576,4.183,4.538,1075865.7,242125.52
1580774400,2020-02-04 00:00:00,EOS/USDT,4.199,4.268,4.051,4.235,198035.74,47257.85
1580688000,2020-02-03 00:00:00,EOS/USDT,4.225,4.365,4.132,4.199,171811.06,40510.17
1580601600,2020-02-02 00:00:00,EOS/USDT,4.153,4.329,4.043,4.225,93344.35,22216.64
1580515200,2020-02-01 00:00:00,EOS/USDT,4.146,4.246,4.072,4.153,75098.53,18048.0
1580428800,2020-01-31 00:00:00,EOS/USDT,4.341,4.364,4.034,4.146,139750.37,33377.1
1580342400,2020-01-30 00:00:00,EOS/USDT,3.971,4.399,3.898,4.341,282964.74,67420.76
1580256000,2020-01-29 00:00:00,EOS/USDT,4.051,4.112,3.967,3.971,152125.07,37677.98
1580169600,2020-01-28 00:00:00,EOS/USDT,3.959,4.127,3.878,4.051,192976.4,47817.98
1580083200,2020-01-27 00:00:00,EOS/USDT,3.635,4.056,3.635,3.959,156063.12,39520.25
1579996800,2020-01-26 00:00:00,EOS/USDT,3.506,3.661,3.441,3.635,71259.14,19913.0
1579910400,2020-01-25 00:00:00,EOS/USDT,3.628,3.628,3.498,3.506,28839.18,8100.94
1579824000,2020-01-24 00:00:00,EOS/USDT,3.575,3.7,3.359,3.628,103553.65,29666.1
1579737600,2020-01-23 00:00:00,EOS/USDT,3.653,3.653,3.498,3.575,57930.57,16294.16
1579651200,2020-01-22 00:00:00,EOS/USDT,3.651,3.741,3.59,3.653,93964.42,25724.27
1579564800,2020-01-21 00:00:00,EOS/USDT,3.619,3.689,3.558,3.651,67329.11,18612.09
1579478400,2020-01-20 00:00:00,EOS/USDT,3.615,3.704,3.488,3.619,82016.48,22715.36
1579392000,2020-01-19 00:00:00,EOS/USDT,3.822,3.935,3.436,3.615,231308.9,62535.99
1579305600,2020-01-18 00:00:00,EOS/USDT,3.907,3.997,3.697,3.822,101257.43,26179.77
1579219200,2020-01-17 00:00:00,EOS/USDT,3.835,4.074,3.744,3.907,221545.43,56469.02
1579132800,2020-01-16 00:00:00,EOS/USDT,3.768,3.939,3.526,3.835,176568.17,47400.56
1579046400,2020-01-15 00:00:00,EOS/USDT,3.839,3.939,3.586,3.768,230158.23,61484.24
1578960000,2020-01-14 00:00:00,EOS/USDT,3.111,4.063,3.111,3.839,381162.78,103629.5
1578873600,2020-01-13 00:00:00,EOS/USDT,3.213,3.213,3.072,3.111,72636.03,23376.17
1578787200,2020-01-12 00:00:00,EOS/USDT,2.978,3.213,2.931,3.213,146774.64,46616.24
1578700800,2020-01-11 00:00:00,EOS/USDT,3.007,3.124,2.941,2.978,115549.84,37921.81
1578614400,2020-01-10 00:00:00,EOS/USDT,2.745,3.007,2.659,3.007,67028.88,23663.45
1578528000,2020-01-09 00:00:00,EOS/USDT,2.777,2.794,2.696,2.745,26307.69,9604.9
1578441600,2020-01-08 00:00:00,EOS/USDT,2.848,2.95,2.714,2.777,57735.19,20424.39
1578355200,2020-01-07 00:00:00,EOS/USDT,2.843,2.886,2.761,2.848,121389.4,42796.99
1578268800,2020-01-06 00:00:00,EOS/USDT,2.689,2.859,2.679,2.843,47228.99,17062.69
1578182400,2020-01-05 00:00:00,EOS/USDT,2.64,2.769,2.64,2.689,58851.52,21892.02
1578096000,2020-01-04 00:00:00,EOS/USDT,2.647,2.659,2.618,2.64,34655.12,13099.87
1578009600,2020-01-03 00:00:00,EOS/USDT,2.458,2.66,2.442,2.647,121124.06,47015.37
1577923200,2020-01-02 00:00:00,EOS/USDT,2.599,2.603,2.429,2.458,29767.29,11905.13
1577836800,2020-01-01 00:00:00,EOS/USDT,2.585,2.637,2.585,2.599,7015.46,2681.96
1577750400,2019-12-31 00:00:00,EOS/USDT,2.621,2.646,2.568,2.585,48639.53,18611.86
1577664000,2019-12-30 00:00:00,EOS/USDT,2.683,2.719,2.6,2.621,98312.31,36868.29
1577577600,2019-12-29 00:00:00,EOS/USDT,2.627,2.716,2.617,2.683,21457.31,8050.49
1577491200,2019-12-28 00:00:00,EOS/USDT,2.574,2.666,2.574,2.627,59804.07,22730.8
1577404800,2019-12-27 00:00:00,EOS/USDT,2.521,2.582,2.519,2.574,65426.41,25714.4
1577318400,2019-12-26 00:00:00,EOS/USDT,2.478,2.64,2.466,2.521,36298.3,14310.36
1577232000,2019-12-25 00:00:00,EOS/USDT,2.532,2.543,2.456,2.478,20239.99,8138.46
1577145600,2019-12-24 00:00:00,EOS/USDT,2.518,2.571,2.482,2.532,72644.74,28808.94
1577059200,2019-12-23 00:00:00,EOS/USDT,2.529,2.596,2.495,2.518,45158.55,17654.06
1576972800,2019-12-22 00:00:00,EOS/USDT,2.442,2.545,2.442,2.529,15704.11,6305.85
1576886400,2019-12-21 00:00:00,EOS/USDT,2.487,2.487,2.429,2.442,19547.92,7978.95
1576800000,2019-12-20 00:00:00,EOS/USDT,2.45,2.538,2.422,2.487,55477.9,22416.78
1576713600,2019-12-19 00:00:00,EOS/USDT,2.448,2.497,2.406,2.45,71516.48,29518.83
1576627200,2019-12-18 00:00:00,EOS/USDT,2.194,2.51,2.159,2.448,173236.77,75437.59
1576540800,2019-12-17 00:00:00,EOS/USDT,2.369,2.369,2.15,2.194,139473.87,61060.8
1576454400,2019-12-16 00:00:00,EOS/USDT,2.562,2.564,2.299,2.369,120060.04,49755.27
1576368000,2019-12-15 00:00:00,EOS/USDT,2.568,2.596,2.547,2.562,5878.42,2283.72
1576281600,2019-12-14 00:00:00,EOS/USDT,2.623,2.624,2.549,2.568,13794.63,5358.04
1576195200,2019-12-13 00:00:00,EOS/USDT,2.591,2.634,2.578,2.623,15218.85,5810.4
1576108800,2019-12-12 00:00:00,EOS/USDT,2.573,2.61,2.514,2.591,53082.05,20669.75
1576022400,2019-12-11 00:00:00,EOS/USDT,2.606,2.622,2.543,2.573,18179.46,7050.5
1575936000,2019-12-10 00:00:00,EOS/USDT,2.655,2.666,2.579,2.606,28768.31,10973.69
1575849600,2019-12-09 00:00:00,EOS/USDT,2.748,2.748,2.614,2.655,45879.58,17220.36
1575763200,2019-12-08 00:00:00,EOS/USDT,2.722,2.773,2.696,2.748,6853.82,2509.74
1575676800,2019-12-07 00:00:00,EOS/USDT,2.71,2.754,2.71,2.722,9938.84,3634.58
1575590400,2019-12-06 00:00:00,EOS/USDT,2.667,2.746,2.653,2.71,4977.48,1844.61
1575504000,2019-12-05 00:00:00,EOS/USDT,2.624,2.71,2.624,2.667,8174.01,3077.13
1575417600,2019-12-04 00:00:00,EOS/USDT,2.683,2.774,2.568,2.624,105933.66,39816.56
1575331200,2019-12-03 00:00:00,EOS/USDT,2.687,2.735,2.653,2.683,29279.76,10867.83
1575244800,2019-12-02 00:00:00,EOS/USDT,2.778,2.778,2.638,2.687,36331.97,13502.34
1575158400,2019-12-01 00:00:00,EOS/USDT,2.748,2.859,2.659,2.778,73454.79,26473.68
1575072000,2019-11-30 00:00:00,EOS/USDT,2.776,2.806,2.708,2.748,27678.37,10030.75
1574985600,2019-11-29 00:00:00,EOS/USDT,2.627,2.821,2.616,2.776,41225.94,15054.95
1574899200,2019-11-28 00:00:00,EOS/USDT,2.664,2.694,2.591,2.627,36694.55,13813.88
1574812800,2019-11-27 00:00:00,EOS/USDT,2.6,2.733,2.494,2.664,34644.65,13223.84
1574726400,2019-11-26 00:00:00,EOS/USDT,2.526,2.628,2.512,2.6,43139.53,16791.29
1574640000,2019-11-25 00:00:00,EOS/USDT,2.402,2.62,2.335,2.526,52582.48,21237.95
1574553600,2019-11-24 00:00:00,EOS/USDT,2.695,2.695,2.358,2.402,18226.73,7086.68
1574467200,2019-11-23 00:00:00,EOS/USDT,2.622,2.703,2.551,2.695,16331.23,6213.38
1574380800,2019-11-22 00:00:00,EOS/USDT,2.818,2.841,2.459,2.622,186996.95,70122.03
1574294400,2019-11-21 00:00:00,EOS/USDT,3.082,3.115,2.75,2.818,95805.69,33120.19
1574208000,2019-11-20 00:00:00,EOS/USDT,3.131,3.147,3.055,3.082,45574.16,14721.51
1574121600,2019-11-19 00:00:00,EOS/USDT,3.191,3.196,3.034,3.131,58677.23,18899.35
1574035200,2019-11-18 00:00:00,EOS/USDT,3.395,3.4,3.019,3.191,109981.39,34342.56
1573948800,2019-11-17 00:00:00,EOS/USDT,3.37,3.444,3.321,3.395,5944.43,1753.43
1573862400,2019-11-16 00:00:00,EOS/USDT,3.327,3.398,3.319,3.37,8203.62,2454.75
1573776000,2019-11-15 00:00:00,EOS/USDT,3.415,3.494,3.294,3.327,26229.86,7785.7
1573689600,2019-11-14 00:00:00,EOS/USDT,3.48,3.48,3.342,3.415,19349.49,5686.43
1573603200,2019-11-13 00:00:00,EOS/USDT,3.475,3.495,3.417,3.48,9448.3,2732.0
1573516800,2019-11-12 00:00:00,EOS/USDT,3.441,3.53,3.392,3.475,54244.62,15607.08
1573430400,2019-11-11 00:00:00,EOS/USDT,3.586,3.599,3.4,3.441,58327.18,16739.5
1573344000,2019-11-10 00:00:00,EOS/USDT,3.492,3.65,3.442,3.586,79463.58,22390.82
1573257600,2019-11-09 00:00:00,EOS/USDT,3.41,3.501,3.41,3.492,28240.66,8099.42
1573171200,2019-11-08 00:00:00,EOS/USDT,3.47,3.547,3.346,3.41,74818.56,21694.62
1573084800,2019-11-07 00:00:00,EOS/USDT,3.605,3.634,3.436,3.47,40573.58,11573.37
1572998400,2019-11-06 00:00:00,EOS/USDT,3.629,3.676,3.557,3.605,48206.39,13359.08
1572912000,2019-11-05 00:00:00,EOS/USDT,3.439,3.689,3.414,3.629,63343.0,17839.17
1572825600,2019-11-04 00:00:00,EOS/USDT,3.271,3.493,3.245,3.439,93198.2,27263.03
1572739200,2019-11-03 00:00:00,EOS/USDT,3.317,3.338,3.194,3.271,30127.56,9189.2
1572652800,2019-11-02 00:00:00,EOS/USDT,3.343,3.368,3.289,3.317,32721.26,9841.66
1572566400,2019-11-01 00:00:00,EOS/USDT,3.257,3.379,3.212,3.343,42021.68,12752.22
1572480000,2019-10-31 00:00:00,EOS/USDT,3.278,3.328,3.166,3.257,45426.23,13965.81
1572393600,2019-10-30 00:00:00,EOS/USDT,3.402,3.42,3.186,3.278,97886.03,29856.84
1572307200,2019-10-29 00:00:00,EOS/USDT,3.293,3.454,3.29,3.402,40602.32,12019.05
1572220800,2019-10-28 00:00:00,EOS/USDT,3.35,3.542,3.244,3.293,159716.18,47199.22
1572134400,2019-10-27 00:00:00,EOS/USDT,3.134,3.468,3.076,3.35,118474.56,35923.04
1572048000,2019-10-26 00:00:00,EOS/USDT,3.179,3.57,2.988,3.134,162028.09,49801.18
1571961600,2019-10-25 00:00:00,EOS/USDT,2.734,3.31,2.716,3.179,121859.13,39832.95
1571875200,2019-10-24 00:00:00,EOS/USDT,2.697,2.778,2.655,2.734,122197.24,44985.81
1571788800,2019-10-23 00:00:00,EOS/USDT,2.891,2.907,2.533,2.697,197338.94,72484.29
1571702400,2019-10-22 00:00:00,EOS/USDT,2.908,3.015,2.86,2.891,44056.87,15004.43
1571616000,2019-10-21 00:00:00,EOS/USDT,2.911,2.968,2.87,2.908,43282.79,14771.5
1571529600,2019-10-20 00:00:00,EOS/USDT,2.863,2.935,2.821,2.911,27870.34,9578.56
1571443200,2019-10-19 00:00:00,EOS/USDT,2.871,2.917,2.835,2.863,22254.53,7729.54
1571356800,2019-10-18 00:00:00,EOS/USDT,2.942,2.942,2.739,2.871,100418.59,35192.27
1571270400,2019-10-17 00:00:00,EOS/USDT,2.938,2.96,2.888,2.942,46969.15,16046.58
1571184000,2019-10-16 00:00:00,EOS/USDT,2.949,2.98,2.85,2.938,35267.49,12141.63
1571097600,2019-10-15 00:00:00,EOS/USDT,3.148,3.168,2.824,2.949,113724.47,37824.27
1571011200,2019-10-14 00:00:00,EOS/USDT,3.128,3.191,3.086,3.148,25335.9,8084.09
1570924800,2019-10-13 00:00:00,EOS/USDT,3.072,3.133,3.054,3.128,10839.41,3493.23
1570838400,2019-10-12 00:00:00,EOS/USDT,3.065,3.133,3.043,3.072,25285.02,8161.11
1570752000,2019-10-11 00:00:00,EOS/USDT,3.116,3.193,3.01,3.065,42346.98,13794.91
1570665600,2019-10-10 00:00:00,EOS/USDT,3.24,3.24,3.038,3.116,80334.88,25893.75
1570579200,2019-10-09 00:00:00,EOS/USDT,3.168,3.3,3.127,3.24,80440.22,25022.73
1570492800,2019-10-08 00:00:00,EOS/USDT,3.189,3.233,3.102,3.168,116188.6,36818.91
1570406400,2019-10-07 00:00:00,EOS/USDT,2.896,3.24,2.894,3.189,120253.26,38599.47
1570320000,2019-10-06 00:00:00,EOS/USDT,2.988,2.988,2.857,2.896,10705.08,3681.26
1570233600,2019-10-05 00:00:00,EOS/USDT,3.012,3.014,2.927,2.988,17488.03,5891.99
1570147200,2019-10-04 00:00:00,EOS/USDT,2.93,3.1,2.873,3.012,47181.96,15797.57
1570060800,2019-10-03 00:00:00,EOS/USDT,2.997,3.004,2.817,2.93,56280.81,19222.83
1569974400,2019-10-02 00:00:00,EOS/USDT,2.956,3.039,2.875,2.997,25523.24,8598.85
1569888000,2019-10-01 00:00:00,EOS/USDT,2.925,3.1,2.853,2.956,49849.81,16589.05
1569801600,2019-09-30 00:00:00,EOS/USDT,2.804,3.048,2.72,2.925,21355.54,7460.96
1569715200,2019-09-29 00:00:00,EOS/USDT,2.849,2.849,2.66,2.804,11968.5,4348.99
1569628800,2019-09-28 00:00:00,EOS/USDT,2.845,2.873,2.762,2.849,27122.13,9693.19
1569542400,2019-09-27 00:00:00,EOS/USDT,2.777,2.883,2.683,2.845,48822.8,17424.72
1569456000,2019-09-26 00:00:00,EOS/USDT,2.853,2.869,2.606,2.777,80929.08,29972.99
1569369600,2019-09-25 00:00:00,EOS/USDT,2.776,2.933,2.7,2.853,51050.85,18044.31
1569283200,2019-09-24 00:00:00,EOS/USDT,3.675,3.711,2.434,2.776,274957.66,92175.52
1569196800,2019-09-23 00:00:00,EOS/USDT,3.788,3.847,3.67,3.675,29716.22,7944.14
1569110400,2019-09-22 00:00:00,EOS/USDT,3.982,3.982,3.746,3.788,44352.44,11629.06
1569024000,2019-09-21 00:00:00,EOS/USDT,4.005,4.065,3.943,3.982,27040.98,6757.85
1568937600,2019-09-20 00:00:00,EOS/USDT,3.934,4.044,3.825,4.005,19972.32,5119.5
1568851200,2019-09-19 00:00:00,EOS/USDT,4.068,4.087,3.81,3.934,133750.56,34126.46
1568764800,2019-09-18 00:00:00,EOS/USDT,4.073,4.178,4.035,4.068,132706.6,32338.09
1568678400,2019-09-17 00:00:00,EOS/USDT,4.116,4.253,4.026,4.073,113831.13,27253.09
1568592000,2019-09-16 00:00:00,EOS/USDT,4.047,4.132,3.947,4.116,65733.0,16279.05
1568505600,2019-09-15 00:00:00,EOS/USDT,4.007,4.132,3.989,4.047,29814.56,7366.29
1568419200,2019-09-14 00:00:00,EOS/USDT,3.71,4.083,3.695,4.007,29634.55,7638.95
1568332800,2019-09-13 00:00:00,EOS/USDT,3.72,3.749,3.673,3.71,12602.17,3387.96
1568246400,2019-09-12 00:00:00,EOS/USDT,3.726,3.778,3.673,3.72,27088.35,7258.91
1568160000,2019-09-11 00:00:00,EOS/USDT,3.725,3.789,3.646,3.726,5460.07,1467.12
1568073600,2019-09-10 00:00:00,EOS/USDT,3.91,3.95,3.692,3.725,16910.76,4435.29
1567987200,2019-09-09 00:00:00,EOS/USDT,3.777,3.95,3.608,3.91,90571.86,23586.09
1567900800,2019-09-08 00:00:00,EOS/USDT,3.551,3.777,3.533,3.777,33090.81,9041.43
1567814400,2019-09-07 00:00:00,EOS/USDT,3.209,3.669,3.188,3.551,24839.64,7126.4
1567728000,2019-09-06 00:00:00,EOS/USDT,3.277,3.344,3.125,3.209,15032.76,4621.75
1567641600,2019-09-05 00:00:00,EOS/USDT,3.31,3.321,3.204,3.277,14758.16,4515.26
1567555200,2019-09-04 00:00:00,EOS/USDT,3.37,3.386,3.234,3.31,10072.77,3049.48
1567468800,2019-09-03 00:00:00,EOS/USDT,3.336,3.454,3.28,3.37,33205.99,9894.36
1567382400,2019-09-02 00:00:00,EOS/USDT,3.263,3.364,3.221,3.336,48032.49,14490.94
1567296000,2019-09-01 00:00:00,EOS/USDT,3.311,3.346,3.118,3.263,16305.9,4976.52
1567209600,2019-08-31 00:00:00,EOS/USDT,3.203,3.4,3.186,3.311,22096.85,6814.8
1567123200,2019-08-30 00:00:00,EOS/USDT,3.214,3.283,3.173,3.203,9323.41,2893.52
1567036800,2019-08-29 00:00:00,EOS/USDT,3.256,3.256,3.01,3.214,67866.05,21383.17
1566950400,2019-08-28 00:00:00,EOS/USDT,3.555,3.555,3.13,3.256,188751.8,58440.6
1566864000,2019-08-27 00:00:00,EOS/USDT,3.56,3.585,3.501,3.555,12422.04,3503.32
1566777600,2019-08-26 00:00:00,EOS/USDT,3.54,3.7,3.54,3.56,56617.84,15654.03
1566691200,2019-08-25 00:00:00,EOS/USDT,3.654,3.685,3.47,3.54,65397.92,18510.99
1566604800,2019-08-24 00:00:00,EOS/USDT,3.669,3.691,3.535,3.654,9898.78,2738.38
1566518400,2019-08-23 00:00:00,EOS/USDT,3.683,3.766,3.608,3.669,21286.24,5776.3
1566432000,2019-08-22 00:00:00,EOS/USDT,3.501,3.708,3.454,3.683,18523.0,5133.1
1566345600,2019-08-21 00:00:00,EOS/USDT,3.694,3.694,3.36,3.501,38526.72,11001.1
1566259200,2019-08-20 00:00:00,EOS/USDT,3.723,3.723,3.608,3.694,7624.72,2085.24
1566172800,2019-08-19 00:00:00,EOS/USDT,3.715,3.78,3.656,3.723,30452.54,8133.22
1566086400,2019-08-18 00:00:00,EOS/USDT,3.542,3.757,3.52,3.715,11197.85,3053.08
1566000000,2019-08-17 00:00:00,EOS/USDT,3.59,3.612,3.5,3.542,30617.49,8524.94
1565913600,2019-08-16 00:00:00,EOS/USDT,3.635,3.668,3.496,3.59,15657.2,4389.75
1565827200,2019-08-15 00:00:00,EOS/USDT,3.64,3.722,3.33,3.635,131930.73,37489.31
1565740800,2019-08-14 00:00:00,EOS/USDT,4.081,4.128,3.598,3.64,77931.64,20824.59
1565654400,2019-08-13 00:00:00,EOS/USDT,4.116,4.132,3.971,4.081,35354.46,8747.78
1565568000,2019-08-12 00:00:00,EOS/USDT,4.219,4.219,4.109,4.116,4019.8,973.76
1565481600,2019-08-11 00:00:00,EOS/USDT,4.073,4.244,4.073,4.219,31717.62,7623.1
1565395200,2019-08-10 00:00:00,EOS/USDT,3.905,4.127,3.88,4.073,42002.82,10479.22
1565308800,2019-08-09 00:00:00,EOS/USDT,4.182,4.182,3.821,3.905,44984.75,11401.27
1565222400,2019-08-08 00:00:00,EOS/USDT,4.207,4.235,4.099,4.182,23529.99,5664.54
1565136000,2019-08-07 00:00:00,EOS/USDT,4.2,4.277,4.164,4.207,50685.9,12050.85
1565049600,2019-08-06 00:00:00,EOS/USDT,4.463,4.477,4.06,4.2,95457.04,22291.18
1564963200,2019-08-05 00:00:00,EOS/USDT,4.238,4.561,4.238,4.463,87958.16,19787.12
1564876800,2019-08-04 00:00:00,EOS/USDT,4.268,4.288,4.18,4.238,18180.85,4302.6
1564790400,2019-08-03 00:00:00,EOS/USDT,4.187,4.347,4.179,4.268,29863.15,6993.25
1564704000,2019-08-02 00:00:00,EOS/USDT,4.33,4.33,4.052,4.187,51577.06,12303.94
1564617600,2019-08-01 00:00:00,EOS/USDT,4.419,4.424,4.221,4.33,88883.05,20665.62
1564531200,2019-07-31 00:00:00,EOS/USDT,4.187,4.419,4.187,4.419,64858.04,15069.09
1564444800,2019-07-30 00:00:00,EOS/USDT,4.201,4.27,4.143,4.187,25849.58,6156.94
1564358400,2019-07-29 00:00:00,EOS/USDT,4.271,4.396,4.111,4.201,106285.66,25167.82
1564272000,2019-07-28 00:00:00,EOS/USDT,4.266,4.334,3.856,4.271,119306.39,28710.23
1564185600,2019-07-27 00:00:00,EOS/USDT,4.589,4.748,4.185,4.266,126473.38,28879.25
1564099200,2019-07-26 00:00:00,EOS/USDT,4.587,4.7,4.424,4.589,54967.49,12128.31
1564012800,2019-07-25 00:00:00,EOS/USDT,4.608,4.699,4.436,4.587,76779.27,16842.44
1563926400,2019-07-24 00:00:00,EOS/USDT,4.124,4.64,4.026,4.608,202332.34,46128.89
1563840000,2019-07-23 00:00:00,EOS/USDT,4.132,4.273,3.973,4.124,71539.9,17397.2
1563753600,2019-07-22 00:00:00,EOS/USDT,4.337,4.41,3.96,4.132,104427.41,25328.03
1563667200,2019-07-21 00:00:00,EOS/USDT,4.301,4.337,4.159,4.337,44922.36,10589.01
1563580800,2019-07-20 00:00:00,EOS/USDT,4.035,4.458,4.019,4.301,232142.23,54354.81
1563494400,2019-07-19 00:00:00,EOS/USDT,4.102,4.136,3.8,4.035,78624.84,19875.27
1563408000,2019-07-18 00:00:00,EOS/USDT,3.825,4.207,3.756,4.102,127734.92,31853.25
1563321600,2019-07-17 00:00:00,EOS/USDT,3.682,4.096,3.523,3.825,301502.0,79253.89
1563235200,2019-07-16 00:00:00,EOS/USDT,4.287,4.333,3.333,3.682,373597.59,99014.11
1563148800,2019-07-15 00:00:00,EOS/USDT,4.109,4.427,3.983,4.287,160633.1,38015.39
1563062400,2019-07-14 00:00:00,EOS/USDT,4.723,4.775,4.051,4.109,209703.79,47740.4
1562976000,2019-07-13 00:00:00,EOS/USDT,4.787,4.839,4.579,4.723,143856.7,30308.38
1562889600,2019-07-12 00:00:00,EOS/USDT,4.641,4.855,4.608,4.787,49156.64,10261.37
1562803200,2019-07-11 00:00:00,EOS/USDT,5.267,5.289,4.4,4.641,488647.27,101767.79
1562716800,2019-07-10 00:00:00,EOS/USDT,5.88,5.91,5.048,5.267,294622.91,54030.18
1562630400,2019-07-09 00:00:00,EOS/USDT,5.946,6.013,5.848,5.88,75966.1,12904.36
1562544000,2019-07-08 00:00:00,EOS/USDT,5.9,5.99,5.847,5.946,108404.9,18411.51
1562457600,2019-07-07 00:00:00,EOS/USDT,5.767,6.033,5.75,5.9,156661.68,26273.6
1562371200,2019-07-06 00:00:00,EOS/USDT,5.719,5.959,5.713,5.767,25308.83,4322.52
1562284800,2019-07-05 00:00:00,EOS/USDT,5.713,5.873,5.674,5.719,44609.08,7745.5
1562198400,2019-07-04 00:00:00,EOS/USDT,5.993,6.033,5.68,5.713,153938.12,26273.12
1562112000,2019-07-03 00:00:00,EOS/USDT,5.896,6.07,5.812,5.993,184225.79,30899.11
1562025600,2019-07-02 00:00:00,EOS/USDT,6.029,6.149,5.569,5.896,152832.27,26167.02
1561939200,2019-07-01 00:00:00,EOS/USDT,5.816,6.07,5.564,6.029,96598.43,16742.86
1561852800,2019-06-30 00:00:00,EOS/USDT,6.339,6.386,5.699,5.816,103600.95,17295.91
1561766400,2019-06-29 00:00:00,EOS/USDT,6.164,6.37,5.988,6.339,97024.44,15633.59
1561680000,2019-06-28 00:00:00,EOS/USDT,5.967,6.265,5.776,6.164,519320.56,87737.77
1561593600,2019-06-27 00:00:00,EOS/USDT,6.8,6.849,5.669,5.967,604398.94,99210.76
1561507200,2019-06-26 00:00:00,EOS/USDT,7.17,7.47,6.12,6.8,675608.55,95874.66
1561420800,2019-06-25 00:00:00,EOS/USDT,7.201,7.309,6.972,7.17,112153.91,15642.32
1561334400,2019-06-24 00:00:00,EOS/USDT,7.252,7.267,7.063,7.201,61579.8,8574.44
1561248000,2019-06-23 00:00:00,EOS/USDT,7.511,7.638,7.208,7.252,284273.52,38721.23
1561161600,2019-06-22 00:00:00,EOS/USDT,7.019,7.595,6.952,7.511,333814.7,45573.45
1561075200,2019-06-21 00:00:00,EOS/USDT,6.85,7.1,6.8,7.019,80567.14,11538.49
1560988800,2019-06-20 00:00:00,EOS/USDT,6.9,6.917,6.667,6.85,57720.45,8499.52
1560902400,2019-06-19 00:00:00,EOS/USDT,6.78,6.974,6.75,6.9,40547.8,5907.85
1560816000,2019-06-18 00:00:00,EOS/USDT,7.149,7.149,6.661,6.78,100487.67,14655.21
1560729600,2019-06-17 00:00:00,EOS/USDT,6.944,7.226,6.929,7.149,84976.46,11985.8
1560643200,2019-06-16 00:00:00,EOS/USDT,6.9,7.169,6.8,6.944,373718.39,53452.87
1560556800,2019-06-15 00:00:00,EOS/USDT,6.513,6.927,6.5,6.9,189576.34,28293.23
1560470400,2019-06-14 00:00:00,EOS/USDT,6.45,6.55,6.354,6.513,148922.6,23196.24
1560384000,2019-06-13 00:00:00,EOS/USDT,6.4,6.61,6.33,6.45,194191.02,29835.57
1560297600,2019-06-12 00:00:00,EOS/USDT,6.31,6.45,6.197,6.4,186138.05,29322.33
